prefix_28	short_name_28	name_28
A0:3E:6B:B0:00:00/28	KocosMes	KoCoS Messtechnik AG
A0:3E:6B:C0:00:00/28	QunarCom	Qunar.com
A0:3E:6B:D0:00:00/28	JiningSm	Jining SmartCity Infotech Co.Ltd.
A0:3E:6B:E0:00:00/28	NanjingZ	Nanjing zhanyi software technology co., LTD
A0:3E:6B:F0:00:00/28	Private
A0:BB:3E:00:00:00/28	LinkLabs	Link Labs
A0:BB:3E:10:00:00/28	IvisionE	IVision Electronics Co.,Ltd
A0:BB:3E:20:00:00/28	Directou	DirectOut GmbH
A0:BB:3E:30:00:00/28	Witerive	WiteRiver Technology LLC
A0:BB:3E:40:00:00/28	ComsysCo	COMSYS Communications Systems Service GmbH
A0:BB:3E:50:00:00/28	MantechI	ManTech International Corporation
A0:BB:3E:60:00:00/28	XiamenKe	Xiamen Kehua Hengsheng Co.,Ltd
A0:BB:3E:70:00:00/28	SimtecEl	SIMTEC Elektronik GmbH
A0:BB:3E:80:00:00/28	Autarcte	AutarcTech GmbH
A0:BB:3E:90:00:00/28	Sandal	Sandal Plc
A0:BB:3E:A0:00:00/28	FiloSrl	Filo SRL
A0:BB:3E:B0:00:00/28	BeijingT	Beijing Techshino Technology Co., Ltd.
A0:BB:3E:C0:00:00/28	EwigIndu	Ewig Industries Macao Commercial Offshore Ltd
A0:BB:3E:D0:00:00/28	Shenzhen	Shenzhen Talent Technology company limited
A0:BB:3E:E0:00:00/28	Messtech	Messtechnik Sachs GmbH
A0:BB:3E:F0:00:00/28	Private
A0:C5:F2:00:00:00/28	Quantlab	Quantlab Financial, LLC
A0:C5:F2:10:00:00/28	KnsGroup	KNS Group LLC (YADRO Company)
A0:C5:F2:20:00:00/28	Speedgoa	Speedgoat GmbH
A0:C5:F2:30:00:00/28	Shenzhen	Shenzhen Feima Robotics Technology Co.,Ltd
A0:C5:F2:40:00:00/28	Aicare	AiCare Corp.
A0:C5:F2:50:00:00/28	Spacepat	Spacepath Communications Ltd
A0:C5:F2:60:00:00/28	Shenzhen	ShenZhen JuWangShi Tech
A0:C5:F2:70:00:00/28	Viettron	Viettronimex JSC
A0:C5:F2:80:00:00/28	CoolrGro	CoolR Group Inc
A0:C5:F2:90:00:00/28	ImpulseN	Impulse Networks Pte Ltd
A0:C5:F2:A0:00:00/28	SeriousI	Serious Integrated, Inc.
A0:C5:F2:B0:00:00/28	OrayCom	Oray.com co., LTD.
A0:C5:F2:C0:00:00/28	Glooko	Glooko inc
A0:C5:F2:D0:00:00/28	Unaliwea	UnaliWear, Inc.
A0:C5:F2:E0:00:00/28	Synapsys	Synapsys Solutions Ltd.
A4:11:63:00:00:00/28	AdetelEq	Adetel Equipment
A4:11:63:10:00:00/28	InterCon	INTER CONTROL Hermann Köhler Elektrik GmbH & Co.KG
A4:11:63:20:00:00/28	AllgoTec	Allgo Tech. (Beijing) Co.,Ltd
A4:11:63:30:00:00/28	Pax
A4:11:63:40:00:00/28	Alterg	AlterG, Inc.
A4:11:63:50:00:00/28	Carbon	Carbon, Inc.
A4:11:63:60:00:00/28	BeijingX	Beijing XiaoRui Technology Co., Ltd
A4:11:63:70:00:00/28	Shenzhen	Shenzhen Yiwanjia Information Technology Co.,Ltd
A4:11:63:80:00:00/28	DspreadT	Dspread Technology (Beijing) Inc.
A4:11:63:90:00:00/28	AccessoT	accesso Technology Group
A4:11:63:A0:00:00/28	Ise	ISE GmbH
A4:11:63:B0:00:00/28	MoogMusi	Moog Music Inc.
A4:11:63:C0:00:00/28	Viloc
A4:11:63:D0:00:00/28	Shenzhen	Shenzhen Zhishi Technology Co., Ltd.
A4:11:63:E0:00:00/28	Tinylogi	tinylogics
A4:3B:FA:00:00:00/28	ChengduT	Chengdu Territory Technology Co.,Ltd
A4:3B:FA:10:00:00/28	BeijingU	Beijing Uniwill Science and Technology Co,Ltd
A4:3B:FA:20:00:00/28	PowellIn	Powell Industries
A4:3B:FA:30:00:00/28	CircusWo	Circus World Displays Ltd
A4:3B:FA:40:00:00/28	MaxonAus	Maxon Australia
A4:3B:FA:50:00:00/28	BoiSolut	BOI Solutions
A4:3B:FA:60:00:00/28	Recognit	Recognition Systems LLC
A4:3B:FA:70:00:00/28	Deatroni	Deatronic srl
A4:3B:FA:80:00:00/28	Alpwise
A4:3B:FA:90:00:00/28	ShenZhen	Shen Zhen Pasun Tech Co.Ltd.
A4:3B:FA:A0:00:00/28	PlusOneJ	Plus One Japan Ltd.
A4:3B:FA:B0:00:00/28	AlstomSt	ALSTOM Strongwish (Shenzhen) Co., Ltd
A4:3B:FA:C0:00:00/28	Shanghai	Shanghai Xietong Technology Inc.
A4:3B:FA:D0:00:00/28	Jsc“Comp	JSC “Component-ASU”
A4:3B:FA:E0:00:00/28	Magstim	The Magstim Company Ltd.
A4:3B:FA:F0:00:00/28	Private
A4:4F:29:00:00:00/28	Dermalog	Dermalog Identification Systems GmbH
A4:4F:29:10:00:00/28	OlssenBV	Olssen B.V.
A4:4F:29:20:00:00/28	Luceor
A4:4F:29:30:00:00/28	ComselSy	Comsel System Ltd
A4:4F:29:40:00:00/28	DgcAcces	DGC Access AB
A4:4F:29:50:00:00/28	Shanghai	Shanghai KuanYu Industrial Network Equipment Co.,Ltd
A4:4F:29:60:00:00/28	Selektro	Selektro Power Inc
A4:4F:29:70:00:00/28	ProteanP	Protean Payment
A4:4F:29:80:00:00/28	Innovati	Innovations in Optics, Inc.
A4:4F:29:90:00:00/28	CertiNet	Certi Networks Sdn Bhd
A4:4F:29:A0:00:00/28	Htd
A4:4F:29:B0:00:00/28	Guangdon	Guangdong Real-Design Intelligent Technology Co.,Ltd
A4:4F:29:C0:00:00/28	Shenzhen	Shenzhen Huadoo Bright Group Limitied
A4:4F:29:D0:00:00/28	Hallibur	Halliburton
A4:4F:29:E0:00:00/28	NeotechP	Neotech Systems Pvt. Ltd.
A4:4F:29:F0:00:00/28	Private
A4:58:0F:00:00:00/28	Innopro
A4:58:0F:10:00:00/28	StoneLoc	Stone Lock Global, Inc.
A4:58:0F:20:00:00/28	Bloks	BLOKS. GmbH
A4:58:0F:30:00:00/28	Engineer	Engineered SA
A4:58:0F:40:00:00/28	Shenzhen	Shenzhen City billion Leiden science and Technology Co., Ltd.
A4:58:0F:50:00:00/28	CoasiaMi	CoAsia Microelectronics Corp.
A4:58:0F:60:00:00/28	Astro	Astro, Inc
A4:58:0F:70:00:00/28	Changsha	Changsha Tai Hui Network Technology Co.,Ltd
A4:58:0F:80:00:00/28	AirLiqui	Air Liquide Medical Systems
A4:58:0F:90:00:00/28	KseniaSe	Ksenia Security srl
A4:58:0F:A0:00:00/28	Guangzho	Guangzhou Optical Bridge Communication Equipment Co.,Ltd.
A4:58:0F:B0:00:00/28	AbbPghv	Abb Ab Pghv
A4:58:0F:C0:00:00/28	Homebeav	Homebeaver
A4:58:0F:D0:00:00/28	EyeIoLlc	Eye Io, Llc
A4:58:0F:E0:00:00/28	Finetree	Finetree Communications Inc
A4:DA:22:00:00:00/28	GeneralE	General Electric Company
A4:DA:22:10:00:00/28	T2TSyste	T2T System
A4:DA:22:20:00:00/28	WyzeLabs	Wyze Labs Inc
A4:DA:22:30:00:00/28	Duratech	DURATECH Enterprise,LLC
A4:DA:22:40:00:00/28	Loriot	Loriot Ag
A4:DA:22:50:00:00/28	Original	Original Products Pvt. Ltd.
A4:DA:22:60:00:00/28	Auranext
A4:DA:22:70:00:00/28	HydroEle	Hydro Electronic Devices, Inc.
A4:DA:22:80:00:00/28	Solidpro	SolidPro Technology Corporation
A4:DA:22:90:00:00/28	MalldonT	Malldon Technology Limited
A4:DA:22:A0:00:00/28	Abetechs	Abetechs GmbH
A4:DA:22:B0:00:00/28	Klashwer	Klashwerks Inc.
A4:DA:22:C0:00:00/28	EhoLink	Eho.Link
A4:DA:22:D0:00:00/28	ShenZhen	Shen Zhen City YaKun Electronics Co., Ltd
A4:DA:22:E0:00:00/28	QuuppaOy	Quuppa Oy
A4:ED:43:00:00:00/28	Sweam	Sweam AB
A4:ED:43:10:00:00/28	Ingelabs	Ingelabs S.L.
A4:ED:43:20:00:00/28	Shanghai	Shanghai Mission Information Technologies (Group) Co.,Ltd
A4:ED:43:30:00:00/28	Dongguan	Dongguan Mingji Electronics technology Group Co., Ltd.
A4:ED:43:40:00:00/28	NetasTel	Netas Telekomunikasyon A.S.
A4:ED:43:50:00:00/28	BeijingI	Beijing ICPC CO.,Ltd.
A4:ED:43:60:00:00/28	Shanghai	Shanghai Facom Electronics Technology Co, ltd.
A4:ED:43:70:00:00/28	WuxiJunc	Wuxi Junction Infomation Technology Incorporated Company
A4:ED:43:80:00:00/28	LinseisM	Linseis Messgeraete GmbH
A4:ED:43:90:00:00/28	HeyuanIn	Heyuan intelligence technology CO.,Ltd
A4:ED:43:A0:00:00/28	Guangzho	Guangzhou Maxfaith Communication Technology Co.,LTD.
A4:ED:43:B0:00:00/28	ParagonB	Paragon Business Solutions Ltd.
A4:ED:43:C0:00:00/28	Leaksmar	leakSMART
A4:ED:43:D0:00:00/28	BrandNew	Brand New Brand Nordic AB
A4:ED:43:E0:00:00/28	ToecTech	Toec Technology Co.，Ltd.
A8:3F:A1:00:00:00/28	ImeconEn	Imecon Engineering SrL
A8:3F:A1:10:00:00/28	Gtdevice	GTDevice LLC
A8:3F:A1:20:00:00/28	Medcapta	Medcaptain Medical Technology Co., Ltd.
A8:3F:A1:30:00:00/28	Guangzho	Guangzhou Tupu Internet Technology Co., Ltd.
A8:3F:A1:40:00:00/28	Zhejiang	Zhejiang Wellsun Intelligent Technology Co.,Ltd.
A8:3F:A1:50:00:00/28	Sercomm	Sercomm Corporation.
A8:3F:A1:60:00:00/28	Beglec
A8:3F:A1:70:00:00/28	Plejd	Plejd AB
A8:3F:A1:80:00:00/28	NeosVent	Neos Ventures Limited
A8:3F:A1:90:00:00/28	Shenzhen	Shenzhen ITLONG Intelligent Technology Co.,Ltd
A8:3F:A1:A0:00:00/28	Shanghai	Shanghai East China Computer Co., Ltd
A8:3F:A1:B0:00:00/28	ExelSRLU	Exel s.r.l. unipersonale
A8:3F:A1:C0:00:00/28	Laonz	Laonz Co.,Ltd
A8:3F:A1:D0:00:00/28	Shenzhen	Shenzhen BIO I/E Co.,Ltd
A8:3F:A1:E0:00:00/28	Guangzho	Guangzhou Navigateworx Technologies Co., Limited
AC:1D:DF:00:00:00/28	Pioctave	PiOctave Solutions Pvt Ltd
AC:1D:DF:10:00:00/28	Hellasto	HellaStorm, Inc.
AC:1D:DF:20:00:00/28	Conectai	ConectaIP Tecnologia S.L.
AC:1D:DF:30:00:00/28	Crde
AC:1D:DF:40:00:00/28	MotecPty	Motec Pty Ltd
AC:1D:DF:50:00:00/28	Shenzhen	Shenzhen Ouzheng Electronic Tech Co,.Ltd
AC:1D:DF:60:00:00/28	Shenzhen	Shenzheng SenseTime Technology Co. Ltd
AC:1D:DF:70:00:00/28	GreenItK	Green IT Korea Co., Ltd.
AC:1D:DF:80:00:00/28	SichuanO	Sichuan Odot Automation System Co.,Ltd.
AC:1D:DF:90:00:00/28	SolareDa	Solare Datensysteme GmbH
AC:1D:DF:A0:00:00/28	WescoInt	Wesco Integrated Supply
AC:1D:DF:B0:00:00/28	Fine	Fine Inc.
AC:1D:DF:C0:00:00/28	BeijingC	Beijing Chunhong Technology Co., Ltd.
AC:1D:DF:D0:00:00/28	Elekon	Elekon AG
AC:1D:DF:E0:00:00/28	Duravit	Duravit AG
AC:64:DD:00:00:00/28	Jia-Teng
AC:64:DD:10:00:00/28	JscInfot	JSC InfoTeCS
AC:64:DD:20:00:00/28	Shenzhen	Shenzhen PuHua Technology Co., Ltd
AC:64:DD:30:00:00/28	Infypowe	infypower Co., Ltd
AC:64:DD:40:00:00/28	8Cups
AC:64:DD:50:00:00/28	Shanghai	Shanghai Zte Technologies Co.,Ltd
AC:64:DD:60:00:00/28	Kpnetwor	Kpnetworks Ltd.
AC:64:DD:70:00:00/28	Wittmann	Wittmann Kunststoffgeräte GmbH
AC:64:DD:80:00:00/28	PfdcElan	Pfdc Elancyl
AC:64:DD:90:00:00/28	MicroCon	Micro Connect Pty Ltd
AC:64:DD:A0:00:00/28	Bluewave	Bluewave Global Manufacturing Limited
AC:64:DD:B0:00:00/28	GroupeCi	Groupe Citypassenger Inc
AC:64:DD:C0:00:00/28	BeijingH	Beijing Hamigua Technology Co., Ltd.
AC:64:DD:D0:00:00/28	Hmicro	HMicro Inc
AC:64:DD:E0:00:00/28	Digibird	Digibird Technology Co., Ltd.
B0:1F:81:00:00:00/28	DalianGi	Dalian GigaTec Electronics Co.,Ltd
B0:1F:81:10:00:00/28	UvaxConc	Uvax Concepts
B0:1F:81:20:00:00/28	Private
B0:1F:81:30:00:00/28	SoundUni	Sound United
B0:1F:81:40:00:00/28	Shenzhen	Shenzhen Yifang Digital Technology Co.,Ltd.
B0:1F:81:50:00:00/28	Shenzhen	Shenzhen Grid Technology Co.,Ltd
B0:1F:81:60:00:00/28	Comota	COMOTA Co., Ltd.
B0:1F:81:70:00:00/28	AetherSe	Aether Services, Inc.
B0:1F:81:80:00:00/28	Technion	Technion Oy
B0:1F:81:90:00:00/28	CideInte	CIDE Interactive
B0:1F:81:A0:00:00/28	Steffens	Steffens Systems GmbH
B0:1F:81:B0:00:00/28	Rademach	Rademacher Geraete-Elektronik GmbH
B0:1F:81:C0:00:00/28	AccessDe	Access Device Integrated Communications Corp.
B0:1F:81:D0:00:00/28	TaiwanAn	TAIWAN Anjie Electronics Co.,Ltd.
B0:1F:81:E0:00:00/28	Advanced	Advanced & Wise Technology Corp.
B0:1F:81:F0:00:00/28	Private
B0:C5:CA:00:00:00/28	Em-Tech
B0:C5:CA:10:00:00/28	Ivk-Saya	Ivk-Sayany
B0:C5:CA:20:00:00/28	Lowotec	LOWOTEC GmbH
B0:C5:CA:30:00:00/28	Abode	abode systems, inc.
B0:C5:CA:40:00:00/28	Shanghai	shanghai University Ding-Tech software Corp.,ltd
B0:C5:CA:50:00:00/28	Systovi
B0:C5:CA:60:00:00/28	SuntechM	SunTech Medical, Inc.
B0:C5:CA:70:00:00/28	Shenzhen	Shenzhen Ktc Technology Group
B0:C5:CA:80:00:00/28	Astyx	Astyx GmbH
B0:C5:CA:90:00:00/28	D&T	D&T Inc.
B0:C5:CA:A0:00:00/28	TemMobil	TEM Mobile Limited
B0:C5:CA:B0:00:00/28	Risecomm	Risecomm (Hk) Technology Co. Limited
B0:C5:CA:C0:00:00/28	Xmetrics
B0:C5:CA:D0:00:00/28	Private
B0:C5:CA:E0:00:00/28	AudioEle	Audio Elektronik İthalat İhracat San ve Tic A.Ş.
B0:C5:CA:F0:00:00/28	Private
B0:FD:0B:00:00:00/28	TaeHyung	TAE HYUNG Industrial Electronics Co., Ltd.
B0:FD:0B:10:00:00/28	Idspire	IDspire Corporation Ltd.
B0:FD:0B:20:00:00/28	VistaMan	Vista Manufacturing
B0:FD:0B:30:00:00/28	DmacSecu	DMAC Security LLC
B0:FD:0B:40:00:00/28	FasiiInf	Fasii Information Technology (Shanghai) Ltd.
B0:FD:0B:50:00:00/28	TaianYuq	Taian Yuqi Communication Technology Co., Ltd
B0:FD:0B:60:00:00/28	DnesoTen	DNESO TEN Ltd.
B0:FD:0B:70:00:00/28	Everynet	Everynet Oy
B0:FD:0B:80:00:00/28	Esensela	eSenseLab Ltd.
B0:FD:0B:90:00:00/28	EagleAco	Eagle Acoustics Manufacturing, LLC
B0:FD:0B:A0:00:00/28	TemcoJap	Temco Japan Co., Ltd.
B0:FD:0B:B0:00:00/28	Martinlo	MartinLogan, Ltd.
B0:FD:0B:C0:00:00/28	HaltianP	Haltian Products Oy
B0:FD:0B:D0:00:00/28	HabanaLa	Habana Labs LTD
B0:FD:0B:E0:00:00/28	Shenzhen	Shenzhen FEIBIT Electronic Technology Co.,LTD
B4:37:D1:00:00:00/28	LezyneUs	Lezyne INC USA
B4:37:D1:10:00:00/28	AlturnaN	Alturna Networks
B4:37:D1:20:00:00/28	Fibersys	Fibersystem AB
B4:37:D1:30:00:00/28	Dimton	Dimton Co.,Ltd.
B4:37:D1:40:00:00/28	KomsisEl	Komsis Elektronik Sistemleri San. Tic. Ltd.Sti
B4:37:D1:50:00:00/28	Stratom	Stratom, Inc.
B4:37:D1:60:00:00/28	YirehAut	Yireh Auto Tech Co.,Ltd.
B4:37:D1:70:00:00/28	GePowerM	GE Power Management
B4:37:D1:80:00:00/28	Einfochi	eInfochips Limited
B4:37:D1:90:00:00/28	NanjingY	Nanjing yuekong Intelligent Technology
B4:37:D1:A0:00:00/28	Axiomati	Axiomatic Technologies Corporation
B4:37:D1:B0:00:00/28	Nsi	NSI Co., Ltd.
B4:37:D1:C0:00:00/28	NanjingP	Nanjing Putian Telecommunications Technology Co.,Ltd.
B4:37:D1:D0:00:00/28	ZxySport	ZXY Sport Tracking
B4:37:D1:E0:00:00/28	UnionTec	Union Tecnologica Noxium S.L.
B4:37:D1:F0:00:00/28	Private
B4:4B:D6:00:00:00/28	G4SMonit	G4S Monitoring Technologies Ltd
B4:4B:D6:10:00:00/28	Shenzhen	Shenzhen Tita Interactive Technology Co.,Ltd
B4:4B:D6:20:00:00/28	Shenzhen	Shenzhen Cudy Technology Co., Ltd.
B4:4B:D6:30:00:00/28	HuizhouS	Huizhou Sunoda Technology Co. Ltd
B4:4B:D6:40:00:00/28	Shenzhen	Shenzhen Hi-Net Technology Co., Ltd.
B4:4B:D6:50:00:00/28	Shenzhen	ShenZhen Comstar Technology Company
B4:4B:D6:60:00:00/28	Perspica	Perspicace Intellegince Technology
B4:4B:D6:70:00:00/28	TaizhouC	Taizhou convergence Information technology Co.,LTD
B4:4B:D6:80:00:00/28	ArnouseD	Arnouse Digital Devices Corp
B4:4B:D6:90:00:00/28	QstarTec	Qstar Technology Co,Ltd
B4:4B:D6:A0:00:00/28	Shenzhen	Shenzhen Huabai Intelligent Technology Co., Ltd.
B4:4B:D6:B0:00:00/28	Dongyoun	DongYoung media
B4:4B:D6:C0:00:00/28	ImpaktSA	Impakt S.A.
B4:4B:D6:D0:00:00/28	ElletaSo	Elleta Solutions Ltd
B4:4B:D6:E0:00:00/28	Chunghsi	Chunghsin International Electronics Co.,Ltd.
B4:A2:EB:00:00:00/28	QkmTechn	QKM Technology(Dongguan)Co.,Ltd
B4:A2:EB:10:00:00/28	DciInter	DCI International, LLC.
B4:A2:EB:20:00:00/28	Katerra	Katerra Inc
B4:A2:EB:30:00:00/28	CanaanCr	Canaan Creative Co.,Ltd.
B4:A2:EB:40:00:00/28	SoftelSa	Softel SA de CV
B4:A2:EB:50:00:00/28	Annapurn	Annapurna labs
B4:A2:EB:60:00:00/28	Shenzhen	ShenZhen Lark Acoustics Co., Ltd.
B4:A2:EB:70:00:00/28	KonaI	Kona I
B4:A2:EB:80:00:00/28	Shenzhen	Shenzhen Zhuifengma Technology Co., Ltd
B4:A2:EB:90:00:00/28	CurrentW	Current Ways, Inc.
B4:A2:EB:A0:00:00/28	Hengkang	Hengkang（Hangzhou）Co.,Ltd
B4:A2:EB:B0:00:00/28	Quantite	Quantitec GmbH
B4:A2:EB:C0:00:00/28	Shanghai	Shanghai Shenou Communication Equipment Co., Ltd.
B4:A2:EB:D0:00:00/28	Salzbren	SALZBRENNER media GmbH
B4:A2:EB:E0:00:00/28	Dongguan	Dongguan Finslink Communication Technology Co.,Ltd.
B8:D8:12:00:00:00/28	Glamo	Glamo Inc.
B8:D8:12:10:00:00/28	Votem
B8:D8:12:20:00:00/28	IpmSales	IPM Sales and service Co.,Ltd.
B8:D8:12:30:00:00/28	Imodesty	iModesty Technology Corp.
B8:D8:12:40:00:00/28	V5Techno	V5 Technology Corporation
B8:D8:12:50:00:00/28	XiamenXi	Xiamen Xindeco Ltd.
B8:D8:12:60:00:00/28	VongerEl	Vonger Electronic Technology Co.,Ltd.
B8:D8:12:70:00:00/28	Neuropac	Neuropace Inc.
B8:D8:12:80:00:00/28	VisualPr	Visual Productions BV
B8:D8:12:90:00:00/28	Entotem	Entotem LTD
B8:D8:12:A0:00:00/28	Kiwigrid	Kiwigrid GmbH
B8:D8:12:B0:00:00/28	Docobo	Docobo Limited
B8:D8:12:C0:00:00/28	YuweiInf	Yuwei Info&Tech Development Co.,Ltd
B8:D8:12:D0:00:00/28	LamResea	Lam Research
B8:D8:12:E0:00:00/28	Zhejiang	ZheJiang FangTai Electirc Co., Ltd
B8:D8:12:F0:00:00/28	Private
BC:34:00:00:00:00/28	Redvisio	Redvision CCTV
BC:34:00:10:00:00/28	IplinkTe	IPLINK Technology Corp
BC:34:00:20:00:00/28	Lifesmar	LifeSmart
BC:34:00:30:00:00/28	Altronix	Altronix Corporation
BC:34:00:40:00:00/28	DexcelDe	Dexcel Design Pvt Ltd
BC:34:00:50:00:00/28	Ndsl	NDSL, Inc.
BC:34:00:60:00:00/28	Cameron
BC:34:00:70:00:00/28	Q-Produc	Q-PRODUCTS a. s.
BC:34:00:80:00:00/28	MaticaTe	Matica Technologies Ag
BC:34:00:90:00:00/28	Shenzhen	Shenzhen PHilorise Technical Limited
BC:34:00:A0:00:00/28	Auralic	Auralic Limited
BC:34:00:B0:00:00/28	FaroTech	Faro Technologies, Inc.
BC:34:00:C0:00:00/28	ParlayLa	Parlay Labs dba Highfive
BC:34:00:D0:00:00/28	Hangzhou	Hangzhou Linker Digital Technology Co., Ltd
BC:34:00:E0:00:00/28	LldTechn	LLD Technology Ltd.
BC:34:00:F0:00:00/28	Private
BC:66:41:00:00:00/28	InsyncTe	InSync Technology Ltd
BC:66:41:10:00:00/28	GlobalCh	Global China Technology Limited
BC:66:41:20:00:00/28	Process-	Process-Electronic Sp. z o.o.
BC:66:41:30:00:00/28	Solectri	Solectria Renewables, LLC
BC:66:41:40:00:00/28	Argus-Sp	Argus-Spectrum
BC:66:41:50:00:00/28	Scientif	Scientific Games
BC:66:41:60:00:00/28	Intuitiv	Intuitive Surgical, Inc
BC:66:41:70:00:00/28	VsnMobil	VSN Mobil
BC:66:41:80:00:00/28	Shenzhen	Shenzhen Yaguang communication CO.,LTD
BC:66:41:90:00:00/28	Shenzhen	Shenzhen General Measure Technology Co., Ltd
BC:66:41:A0:00:00/28	Eblink
BC:66:41:B0:00:00/28	SidusNov	Sidus Novum Sp. z o. o.
BC:66:41:C0:00:00/28	Shenzhen	Shenzhen Crave Communication Co.,ltd
BC:66:41:D0:00:00/28	Utilligh	UtilLighting Co.,Ltd.
BC:66:41:E0:00:00/28	LucentTr	Lucent Trans Electronics Co., Ltd
BC:66:41:F0:00:00/28	Private
BC:97:40:00:00:00/28	AlphaEss	Alpha ESS Co., Ltd.
BC:97:40:10:00:00/28	Comtac	comtac AG
BC:97:40:20:00:00/28	LattecI/	Lattec I/S
BC:97:40:30:00:00/28	Precisio	Precision Galaxy Pvt. Ltd
BC:97:40:40:00:00/28	WindMobi	Wind Mobility Technology (Beijing) Co., Ltd
BC:97:40:50:00:00/28	Shanghai	Shanghai Laisi Information Technology Co.,Ltd
BC:97:40:60:00:00/28	Shenzhen	Shenzhen Colorwin Optical Technology Co.,Ltd
BC:97:40:70:00:00/28	AirfiOy	Airfi Oy AB
BC:97:40:80:00:00/28	GaodiRus	Gaodi Rus
BC:97:40:90:00:00/28	DirectCo	Direct Communication Solutions
BC:97:40:A0:00:00/28	AmapInfo	Amap Information Technology Co., Ltd
BC:97:40:B0:00:00/28	Forotel
BC:97:40:C0:00:00/28	Listec	LISTEC GmbH
BC:97:40:D0:00:00/28	RollockO	Rollock Oy
BC:97:40:E0:00:00/28	B4Comtec	B4ComTechnologies LLC
C0:83:59:00:00:00/28	Chongqin	Chongqing Jiuyu Smart Technology Co.Ltd.
C0:83:59:10:00:00/28	GemvaxTe	Gemvax Technology ,. Co.Ltd
C0:83:59:20:00:00/28	HuaxinSm	Huaxin SM Optics Co. LTD.
C0:83:59:30:00:00/28	PchEngin	PCH Engineering A/S
C0:83:59:40:00:00/28	Ants
C0:83:59:50:00:00/28	ViperDes	Viper Design, LLC
C0:83:59:60:00:00/28	BeijingC	Beijing Cloud Fly Technology Development Co.Ltd
C0:83:59:70:00:00/28	FuzhouFd	Fuzhou Fdlinker Technology Co.,LTD
C0:83:59:80:00:00/28	IstaInte	ista International GmbH
C0:83:59:90:00:00/28	Shenzhen	Shenzhen Pay Device Technology Co., Ltd.
C0:83:59:A0:00:00/28	Shanghai	Shanghai Charmhope Information Technology Co.,Ltd.
C0:83:59:B0:00:00/28	SuzhouSi	Suzhou Siheng Science and Technology Ltd.
C0:83:59:C0:00:00/28	Private
C0:83:59:D0:00:00/28	GardnerD	Gardner Denver Thomas GmbH
C0:83:59:E0:00:00/28	CyberSci	Cyber Sciences, Inc.
C0:D3:91:00:00:00/28	FuzhouJi	Fuzhou Jinshi Technology Co.,Ltd.
C0:D3:91:10:00:00/28	B9Creati	B9Creations
C0:D3:91:20:00:00/28	HofonAut	Hofon Automation Co.,Ltd
C0:D3:91:30:00:00/28	IxonBV	Ixon B.V.
C0:D3:91:40:00:00/28	VernierS	Vernier Software & Technology
C0:D3:91:50:00:00/28	Witagg	WiTagg, Inc
C0:D3:91:60:00:00/28	Ernitec
C0:D3:91:70:00:00/28	Alnetz	ALNETz Co.,LTD
C0:D3:91:80:00:00/28	XenaSecu	Xena Security Limited
C0:D3:91:90:00:00/28	XxterBv	xxter bv
C0:D3:91:A0:00:00/28	AlphaAud	Alpha Audiotronics, Inc.
C0:D3:91:B0:00:00/28	Private
C0:D3:91:C0:00:00/28	Zhinengg	Zhinengguo technology company limited
C0:D3:91:D0:00:00/28	Regulus	Regulus Co.,Ltd.
C0:D3:91:E0:00:00/28	SamsaraN	Samsara Networks Inc
C4:7C:8D:00:00:00/28	Ati
C4:7C:8D:10:00:00/28	LynxInno	Lynx Innovation Litimed
C4:7C:8D:20:00:00/28	Star2Sta	Star2Star Communications, LLC
C4:7C:8D:30:00:00/28	Watec	Watec Co., Ltd.
C4:7C:8D:40:00:00/28	Robostar
C4:7C:8D:50:00:00/28	Pascal	PASCAL Co., Ltd.
C4:7C:8D:60:00:00/28	HhccPlan	HHCC Plant Technology Co.,Ltd.
C4:7C:8D:70:00:00/28	Awiselin	Awiselink Co., Ltd.
C4:7C:8D:80:00:00/28	GetemedM	GETEMED Medizin- und Informationstechnik AG
C4:7C:8D:90:00:00/28	AirbusDs	Airbus DS - SLC
C4:7C:8D:A0:00:00/28	SilvusTe	Silvus technologies inc
C4:7C:8D:B0:00:00/28	GcAutoma	Gc Automation Co,Ltd
C4:7C:8D:C0:00:00/28	InotecSi	INOTEC Sicherheitstechnik GmbH
C4:7C:8D:D0:00:00/28	AnhuiGua	Anhui GuangXing Linked-Video Communication Technology Co, Ltd.
C4:7C:8D:E0:00:00/28	LaborStr	Labor Strauss Sicherungsanlagenbau GmbH
C4:95:4D:00:00:00/28	BaIntern	BA International Electronics Co. Ltd.
C4:95:4D:10:00:00/28	Teletron	Teletronik AG
C4:95:4D:20:00:00/28	ShenZhen	Shen Zhen Euse Technology Co.,Ltd
C4:95:4D:30:00:00/28	Sercomm	Sercomm Corporation.
C4:95:4D:40:00:00/28	GlSoluti	GL Solutions Inc.
C4:95:4D:50:00:00/28	MarbleAu	Marble Automation
C4:95:4D:60:00:00/28	AkkaGerm	AKKA Germany GmbH
C4:95:4D:70:00:00/28	Llc"Tech	LLC "TechnoEnergo"
C4:95:4D:80:00:00/28	Xinjiang	Xinjiang Golden Calf Energy IOT Technology Co., Ltd
C4:95:4D:90:00:00/28	Shenzhen	Shenzhen Xtooltech Co., Ltd
C4:95:4D:A0:00:00/28	KatMekat	KAT Mekatronik Urunleri AS
C4:95:4D:B0:00:00/28	Multicom	Multicom, Inc
