prefix_36	short_name_36	name_36
70:B3:D5:A6:80:00/36	Zhejiang	Zhejiang Zhaolong Interconnect Technology Co.,Ltd
70:B3:D5:A6:90:00/36	Leviatha	Leviathan Solutions Ltd.
70:B3:D5:A6:B0:00/36	Xmi	xmi systems
70:B3:D5:A6:C0:00/36	Controle	Controles S.A.
70:B3:D5:A6:D0:00/36	MetekMet	Metek Meteorologische Messtechnik GmbH
70:B3:D5:A6:E0:00/36	JscElect	JSC Electrical Equipment Factory
70:B3:D5:A6:F0:00/36	8Cups
70:B3:D5:A7:00:00/36	Gateview	Gateview Technologies
70:B3:D5:A7:10:00/36	SamwellI	Samwell International Inc
70:B3:D5:A7:20:00/36	Business	Business Marketers Group, Inc.
70:B3:D5:A7:30:00/36	Mobiprom	MobiPromo
70:B3:D5:A7:40:00/36	SadelSPA	Sadel S.p.A.
70:B3:D5:A7:50:00/36	TaejinIn	Taejin InforTech
70:B3:D5:A7:60:00/36	PietroFi	Pietro Fiorentini
70:B3:D5:A7:80:00/36	Bionics	Bionics co.,ltd.
70:B3:D5:A7:A0:00/36	FluidMan	Fluid Management Technology
70:B3:D5:A7:B0:00/36	Smartsaf	SmartSafe
70:B3:D5:A7:C0:00/36	Transele	Transelektronik Messgeräte GmbH
70:B3:D5:A7:D0:00/36	PriorSci	Prior Scientific Instruments Ltd
70:B3:D5:A7:E0:00/36	QuiccoSo	QUICCO SOUND Corporation
70:B3:D5:A8:00:00/36	Evco	Evco Spa
70:B3:D5:A8:10:00/36	SiendaNe	Sienda New Media Technologies GmbH
70:B3:D5:A8:20:00/36	Telefran	Telefrank GmbH
70:B3:D5:A8:40:00/36	SorelMik	SOREL GmbH Mikroelektronik
70:B3:D5:A8:50:00/36	ExceetEl	exceet electronics GesmbH
70:B3:D5:A8:60:00/36	Divigrap	Divigraph (Pty) LTD
70:B3:D5:A8:70:00/36	TornadoM	Tornado Modular Systems
70:B3:D5:A8:80:00/36	Shangdon	Shangdong Bosure Automation Technology Ltd
70:B3:D5:A8:90:00/36	GbsCommu	Gbs Communications, Llc
70:B3:D5:A8:A0:00/36	JscVistG	JSC VIST Group
70:B3:D5:A8:B0:00/36	GiantPow	Giant Power Technology Biomedical Corporation
70:B3:D5:A8:D0:00/36	CodeBlue	Code Blue Corporation
70:B3:D5:A8:E0:00/36	OmeshCit	Omesh City Group
70:B3:D5:A9:00:00/36	EraAS	ERA a.s.
70:B3:D5:A9:10:00/36	IdealInd	IDEAL INDUSTRIES Ltd t/a Casella
70:B3:D5:A9:20:00/36	Grossenb	Grossenbacher Systeme AG
70:B3:D5:A9:30:00/36	MesCommu	Mes Communication Co., Ltd
70:B3:D5:A9:40:00/36	EtaTechn	ETA Technology Pvt Ltd
70:B3:D5:A9:50:00/36	Deuta-We	DEUTA-WERKE GmbH
70:B3:D5:A9:60:00/36	ÖstlingM	Östling Marking Systems GmbH
70:B3:D5:A9:70:00/36	Bizwerks	Bizwerks, LLC
70:B3:D5:A9:80:00/36	Pantec	Pantec AG
70:B3:D5:A9:90:00/36	Bandelin	Bandelin electronic GmbH & Co. KG
70:B3:D5:A9:A0:00/36	Amphenol	Amphenol Advanced Sensors
70:B3:D5:A9:B0:00/36	Osmozis
70:B3:D5:A9:C0:00/36	VeoTechn	Veo Technologies
70:B3:D5:A9:D0:00/36	VitecMul	Vitec Multimedia
70:B3:D5:A9:E0:00/36	ArgonSt	Argon ST
70:B3:D5:A9:F0:00/36	Private
70:B3:D5:AA:00:00/36	SimpleWo	Simple Works, Inc.
70:B3:D5:AA:10:00/36	Shenzhen	Shenzhen Weema TV Technology Co.,Ltd.
70:B3:D5:AA:20:00/36	EumigInd	eumig industrie-TV GmbH.
70:B3:D5:AA:30:00/36	LineageP	Lineage Power Pvt Ltd.,
70:B3:D5:AA:40:00/36	PullnetT	Pullnet Technology,S.L.
70:B3:D5:AA:50:00/36	MbConnec	MB connect line GmbH Fernwartungssysteme
70:B3:D5:AA:60:00/36	Proximus
70:B3:D5:AA:70:00/36	Ateme
70:B3:D5:AA:80:00/36	West-Com	West-Com Nurse Call Systems, Inc.
70:B3:D5:AA:90:00/36	Datamars	Datamars SA
70:B3:D5:AA:A0:00/36	XemexNv	Xemex NV
70:B3:D5:AA:C0:00/36	Sensotec	SensoTec GmbH
70:B3:D5:AA:D0:00/36	Bartec	Bartec GmbH
70:B3:D5:AA:E0:00/36	NuvizOy	Nuviz Oy
70:B3:D5:AA:F0:00/36	ExiFlowM	Exi Flow Measurement Ltd
70:B3:D5:AB:00:00/36	OsrR&DIs	Osr R&D Israel Ltd
70:B3:D5:AB:20:00/36	PowerEle	Power Electronics Espana, S.L.
70:B3:D5:AB:30:00/36	Micas	Micas Ag
70:B3:D5:AB:40:00/36	SysTecEl	SYS TEC electronic GmbH
70:B3:D5:AB:50:00/36	Broadsof	BroadSoft Inc
70:B3:D5:AB:60:00/36	SmartdTe	SmartD Technologies Inc
70:B3:D5:AB:70:00/36	Siglead	Siglead Inc
70:B3:D5:AB:80:00/36	HoribaAb	Horiba Abx Sas
70:B3:D5:AB:90:00/36	DynamicC	Dynamic Controls
70:B3:D5:AB:A0:00/36	ClIntern	CL International
70:B3:D5:AB:B0:00/36	DavidHor	David Horn Communications Ltd
70:B3:D5:AB:C0:00/36	Bkm-Micr	BKM-Micronic Richtfunkanlagen GmbH
70:B3:D5:AB:D0:00/36	Wtec	wtec GmbH
70:B3:D5:AB:E0:00/36	MartNetw	Mart Network Solutions Ltd
70:B3:D5:AB:F0:00/36	AgrInter	AGR International
70:B3:D5:AC:00:00/36	Ritec
70:B3:D5:AC:10:00/36	AemSinga	AEM Singapore Pte. Ltd.
70:B3:D5:AC:30:00/36	Novoptel	Novoptel GmbH
70:B3:D5:AC:40:00/36	LexiDevi	Lexi Devices, Inc.
70:B3:D5:AC:50:00/36	AtomGike	ATOM GIKEN Co.,Ltd.
70:B3:D5:AC:60:00/36	Smtc	SMTC Corporation
70:B3:D5:AC:70:00/36	Vivamos
70:B3:D5:AC:80:00/36	Heartlan	Heartland.Data Inc.
70:B3:D5:AC:90:00/36	TrinityS	Trinity Solutions LLC
70:B3:D5:AC:A0:00/36	TecnintH	Tecnint HTE SRL
70:B3:D5:AC:B0:00/36	TattileS	Tattile Srl
70:B3:D5:AC:C0:00/36	Schneide	Schneider Electric Motion USA
70:B3:D5:AC:D0:00/36	Crde
70:B3:D5:AC:F0:00/36	ApgCashD	APG Cash Drawer, LLC
70:B3:D5:AD:10:00/36	SensileT	Sensile Technologies SA
70:B3:D5:AD:20:00/36	Wart-Ele	Wart-Elektronik
70:B3:D5:AD:50:00/36	Birdland	Birdland Audio
70:B3:D5:AD:60:00/36	Lemonade	Lemonade Lab Inc
70:B3:D5:AD:80:00/36	EuklisBy	Euklis by GSG International
70:B3:D5:AD:A0:00/36	Private
70:B3:D5:AD:B0:00/36	RfCode	RF Code
70:B3:D5:AD:C0:00/36	Sodaq
70:B3:D5:AD:D0:00/36	GhlBerha	GHL Systems Berhad
70:B3:D5:AD:E0:00/36	IsacSrl	Isac Srl
70:B3:D5:AD:F0:00/36	Seraphim	Seraphim Optronics Ltd
70:B3:D5:AE:00:00/36	Anycomm	AnyComm.Co.,Ltd.
70:B3:D5:AE:10:00/36	Dimocore	DimoCore Corporation
70:B3:D5:AE:20:00/36	Wartsila	Wartsila Voyage Limited
70:B3:D5:AE:30:00/36	Zhejiang	Zhejiang Wellsun Electric Meter Co.,Ltd
70:B3:D5:AE:50:00/36	Beatcraf	BeatCraft, Inc.
70:B3:D5:AE:60:00/36	YaBathoT	Ya Batho Trading (Pty) Ltd
70:B3:D5:AE:70:00/36	E-T-AEle	E-T-A Elektrotechnische Apparate GmbH
70:B3:D5:AE:90:00/36	CariElec	Cari Electronic
70:B3:D5:AE:A0:00/36	BbrVerke	BBR Verkehrstechnik GmbH
70:B3:D5:AE:B0:00/36	Associat	Association Romandix
70:B3:D5:AE:C0:00/36	Paratec	Paratec Ltd.
70:B3:D5:AE:D0:00/36	Cubitech
70:B3:D5:AE:E0:00/36	DitestFa	DiTEST Fahrzeugdiagnose GmbH
70:B3:D5:AE:F0:00/36	Baumtec	Baumtec GmbH
70:B3:D5:AF:00:00/36	SeasonDe	Season Design Technology
70:B3:D5:AF:10:00/36	EmkaTech	Emka Technologies
70:B3:D5:AF:20:00/36	TrueNetw	True Networks Ltd.
70:B3:D5:AF:30:00/36	NewJapan	New Japan Radio Co., Ltd
70:B3:D5:AF:40:00/36	TattileS	Tattile Srl
70:B3:D5:AF:50:00/36	NetAndPr	Net And Print Inc.
70:B3:D5:AF:60:00/36	SCESrl	S.C.E. srl
70:B3:D5:AF:70:00/36	Dimosyst	DimoSystems BV
70:B3:D5:AF:80:00/36	Boekel
70:B3:D5:AF:90:00/36	Critical	Critical Link LLC
70:B3:D5:AF:A0:00/36	PowerSec	Power Security Systems Ltd.
70:B3:D5:AF:B0:00/36	Shanghai	Shanghai Tianhe Automation Instrumentation Co., Ltd.
70:B3:D5:AF:E0:00/36	Mesotech	Mesotechnic
70:B3:D5:AF:F0:00/36	Digital-	digital-spice
70:B3:D5:B0:00:00/36	HoribaAb	Horiba Abx Sas
70:B3:D5:B0:20:00/36	NordicAu	Nordic Automation Systems AS
70:B3:D5:B0:40:00/36	Herrmann	Herrmann Datensysteme GmbH
70:B3:D5:B0:50:00/36	E-PlusTe	E-Plus Technology Co., Ltd
70:B3:D5:B0:60:00/36	Multivoi	Multivoice Llc
70:B3:D5:B0:70:00/36	Arrowval	Arrowvale Electronics
70:B3:D5:B0:80:00/36	Secuinfo	Secuinfo Co. Ltd
70:B3:D5:B0:90:00/36	FirstLig	First Light Imaging
70:B3:D5:B0:B0:00/36	Internet	Internet Protocolo Logica Sl
70:B3:D5:B0:C0:00/36	Vigilate	Vigilate srl
70:B3:D5:B0:F0:00/36	MerkurFu	merkur Funksysteme AG
70:B3:D5:B1:00:00/36	ZumbachE	Zumbach Electronic AG
70:B3:D5:B1:10:00/36	CabSRL	Cab S.R.L.
70:B3:D5:B1:20:00/36	Sfr
70:B3:D5:B1:30:00/36	Omwave
70:B3:D5:B1:50:00/36	EtaBetaS	Eta Beta Srl
70:B3:D5:B1:60:00/36	XiAnShen	Xi'An Shenming Electron Technology Co.,Ltd
70:B3:D5:B1:70:00/36	Intesens
70:B3:D5:B1:80:00/36	AbbasAS	Abbas, a.s.
70:B3:D5:B1:90:00/36	BraydenA	Brayden Automation Corp
70:B3:D5:B1:A0:00/36	Aaronia	Aaronia AG
70:B3:D5:B1:D0:00/36	SafeletB	Safelet BV
70:B3:D5:B1:E0:00/36	Fen	Fen Systems Ltd
70:B3:D5:B1:F0:00/36	Tecnowat	Tecnowatt
70:B3:D5:B2:00:00/36	IctBusin	ICT BUSINESS GROUP of Humanrights Center for disabled people
70:B3:D5:B2:10:00/36	TattileS	Tattile Srl
70:B3:D5:B2:30:00/36	Supervis	Supervision Test et Pilotage
70:B3:D5:B2:40:00/36	DatasatD	Datasat Digital Entertainment
70:B3:D5:B2:50:00/36	HifocusE	Hifocus Electronics India Private Limited
70:B3:D5:B2:60:00/36	IntecInt	INTEC International GmbH
70:B3:D5:B2:80:00/36	HustyMSt	HUSTY M.Styczen J.Hupert sp.j.
70:B3:D5:B2:90:00/36	Wivicom	WiViCom Co., Ltd.
70:B3:D5:B2:A0:00/36	MyroCont	Myro Control, LLC
70:B3:D5:B2:B0:00/36	VtronPty	Vtron Pty Ltd
70:B3:D5:B2:D0:00/36	Plexus
70:B3:D5:B2:E0:00/36	GreenAcc	Green Access Ltd
70:B3:D5:B2:F0:00/36	HermannA	Hermann Automation GmbH
70:B3:D5:B3:00:00/36	SystoléH	Systolé Hardware B.V.
70:B3:D5:B3:10:00/36	Qwave	Qwave Inc
70:B3:D5:B3:30:00/36	AplexTec	Aplex Technology Inc.
70:B3:D5:B3:40:00/36	Medtroni	Medtronic
70:B3:D5:B3:50:00/36	Rexxam	Rexxam Co.,Ltd.
70:B3:D5:B3:70:00/36	Codec	CODEC Co., Ltd.
70:B3:D5:B3:80:00/36	Gotrusti	GoTrustID Inc.
70:B3:D5:B3:90:00/36	MbConnec	MB connect line GmbH Fernwartungssysteme
70:B3:D5:B3:A0:00/36	Adigital	Adigitalmedia
70:B3:D5:B3:B0:00/36	Insitu	Insitu, Inc
70:B3:D5:B3:C0:00/36	DorletSa	Dorlet Sau
70:B3:D5:B3:D0:00/36	Inras	Inras GmbH
70:B3:D5:B3:E0:00/36	Paradigm	Paradigm Communication Systems Ltd
70:B3:D5:B3:F0:00/36	OrbitInt	Orbit International
70:B3:D5:B4:00:00/36	WuhanXin	Wuhan Xingtuxinke ELectronic Co.,Ltd
70:B3:D5:B4:30:00/36	ZaoZeo	Zao Zeo
70:B3:D5:B4:40:00/36	EntecEle	ENTEC Electric & Electronic Co., LTD.
70:B3:D5:B4:60:00/36	FasElect	FAS Electronics (Fujian) Co.,LTD.
70:B3:D5:B4:70:00/36	DsitSolu	DSIT Solutions LTD
70:B3:D5:B4:80:00/36	DwqInfor	DWQ Informatikai Tanacsado es Vezerlestechnikai KFT
70:B3:D5:B4:90:00/36	Analogic	Analogics Tech India Ltd
70:B3:D5:B4:A0:00/36	Medex
70:B3:D5:B4:D0:00/36	Avidbots	Avidbots Corporation
70:B3:D5:B4:F0:00/36	AvmapSrl	AvMap srlu
70:B3:D5:B5:00:00/36	IgridT&D	iGrid T&D
70:B3:D5:B5:10:00/36	Critical	Critical Link LLC
70:B3:D5:B5:20:00/36	Aeye	AEye, Inc.
70:B3:D5:B5:30:00/36	Revoluti	Revolution Retail Systems, LLC
70:B3:D5:B5:50:00/36	Ctag-Esg	Ctag - Esg36871424
70:B3:D5:B5:60:00/36	PowerEle	Power Electronics Espana, S.L.
70:B3:D5:B5:80:00/36	Internet	Internet Protocolo Logica Sl
70:B3:D5:B5:90:00/36	Futurete	FutureTechnologyLaboratories INC.
70:B3:D5:B5:A0:00/36	GtiTechn	GTI Technologies Inc
70:B3:D5:B5:B0:00/36	Dynamoun	DynaMount LLC
70:B3:D5:B5:C0:00/36	ProzessT	Prozess Technologie
70:B3:D5:B5:D0:00/36	Shandhai	Shandhai Landleaf Architecture Technology Co.,Ltd
70:B3:D5:B5:E0:00/36	Dynics
70:B3:D5:B5:F0:00/36	Crdmdeve	Crdmdeveoppements
70:B3:D5:B6:00:00/36	ZaoZeo	Zao Zeo
70:B3:D5:B6:20:00/36	SakuraSe	Sakura Seiki Co.,Ltd.
70:B3:D5:B6:40:00/36	OsungLst	Osung Lst Co.,Ltd.
70:B3:D5:B6:50:00/36	RotemInd	Rotem Industry LTD
70:B3:D5:B6:60:00/36	SilentGl	Silent Gliss International Ltd
70:B3:D5:B6:70:00/36	RedwaveL	RedWave Labs Ltd
70:B3:D5:B6:A0:00/36	YuyamaMf	YUYAMA MFG Co.,Ltd
70:B3:D5:B6:B0:00/36	Cambria	Cambria Corporation
70:B3:D5:B6:C0:00/36	Ghm-Mess	GHM-Messtechnik GmbH (Standort IMTRON)
70:B3:D5:B6:D0:00/36	Movis
70:B3:D5:B6:E0:00/36	Edgeware	Edgeware AB
70:B3:D5:B7:10:00/36	Private
70:B3:D5:B7:20:00/36	Ub330Net	UB330.net d.o.o.
70:B3:D5:B7:30:00/36	CettoInd	Cetto Industries
70:B3:D5:B7:40:00/36	Onyield	OnYield Inc Ltd
70:B3:D5:B7:60:00/36	Atl-Sd
70:B3:D5:B7:70:00/36	MotecPty	Motec Pty Ltd
70:B3:D5:B7:80:00/36	Hoermann	HOERMANN GmbH
70:B3:D5:B7:A0:00/36	Mahle
70:B3:D5:B7:C0:00/36	Electron	Electronic Navigation Ltd
70:B3:D5:B7:D0:00/36	LogixIts	LOGIX ITS Inc
70:B3:D5:B7:E0:00/36	ElbitOfA	Elbit Systems of America
70:B3:D5:B7:F0:00/36	JskSyste	JSK System
70:B3:D5:B8:00:00/36	Bighouse	Bighouse.,Inc.
70:B3:D5:B8:10:00/36	InstroPr	Instro Precision Limited
70:B3:D5:B8:20:00/36	LookoutP	Lookout Portable Security
70:B3:D5:B8:40:00/36	OooResea	OOO Research and Production Center "Computer Technologies"
70:B3:D5:B8:50:00/36	Fenotech	Fenotech Inc.
70:B3:D5:B8:70:00/36	Caitron	CAITRON GmbH
70:B3:D5:B8:80:00/36	Arp	ARP Corporation
70:B3:D5:B8:90:00/36	Ida
70:B3:D5:B8:A0:00/36	NexusTec	Nexus Tech. VN
70:B3:D5:B8:B0:00/36	Profound	Profound Medical Inc.
70:B3:D5:B8:C0:00/36	EpointEm	ePOINT Embedded Computing Limited
70:B3:D5:B8:D0:00/36	Jungwooe	JungwooEng Co., Ltd
70:B3:D5:B8:E0:00/36	UrFogSRL	Ur Fog S.R.L.
70:B3:D5:B8:F0:00/36	Assembly	Assembly Contracts Ltd
70:B3:D5:B9:10:00/36	Dynetics	Dynetics, Inc.
70:B3:D5:B9:30:00/36	Internet	Internet Protocolo Logica Sl
70:B3:D5:B9:40:00/36	Cygnetic	Cygnetic Technologies (Pty) Ltd
70:B3:D5:B9:70:00/36	CanamTec	Canam Technology, Inc.
70:B3:D5:B9:80:00/36	GsfPte	GSF Corporation Pte Ltd
70:B3:D5:B9:90:00/36	Domosafe	DomoSafety S.A.
70:B3:D5:B9:A0:00/36	PotterEl	Potter Electric Signal Co. LLC
70:B3:D5:B9:B0:00/36	Elektron	Elektronik Art
70:B3:D5:B9:C0:00/36	EdcoTech	EDCO Technology 1993 ltd
70:B3:D5:B9:E0:00/36	Polsyste	Polsystem Si Sp. Z O.O., S.K.A.
70:B3:D5:B9:F0:00/36	YuksekKa	Yuksek Kapasite Radyolink Sistemleri San. ve Tic. A.S.
70:B3:D5:BA:10:00/36	Cathwell	Cathwell AS
70:B3:D5:BA:20:00/36	Mamac	MAMAC Systems, Inc.
70:B3:D5:BA:30:00/36	Tiama
70:B3:D5:BA:40:00/36	EiwaGike	Eiwa Giken Inc.
70:B3:D5:BA:50:00/36	Fpgalabs	fpgalabs.com
70:B3:D5:BA:60:00/36	GluonSol	Gluon Solutions Inc.
70:B3:D5:BA:70:00/36	DigitalY	Digital Yacht Ltd
70:B3:D5:BA:80:00/36	Controll	Controlled Power Company
70:B3:D5:BA:90:00/36	Alma
70:B3:D5:BA:A0:00/36	DeviceSo	Device Solutions Ltd
70:B3:D5:BA:B0:00/36	AxotecTe	Axotec Technologies GmbH
70:B3:D5:BA:C0:00/36	Adinte	AdInte, inc.
70:B3:D5:BA:D0:00/36	TechnikD	Technik & Design GmbH
70:B3:D5:BA:E0:00/36	Warecube	Warecube,Inc
70:B3:D5:BA:F0:00/36	SysTecEl	SYS TEC electronic GmbH
70:B3:D5:BB:00:00/36	WicellTe	Wicell Technology
70:B3:D5:BB:20:00/36	MettlerT	Mettler Toledo
70:B3:D5:BB:30:00/36	ApgCashD	APG Cash Drawer, LLC
70:B3:D5:BB:40:00/36	Integrit	Integritech
70:B3:D5:BB:50:00/36	Grossenb	Grossenbacher Systeme AG
70:B3:D5:BB:60:00/36	FrankeAq	Franke Aquarotter GmbH
70:B3:D5:BB:70:00/36	Innoflig	Innoflight, Inc.
70:B3:D5:BB:80:00/36	AlKamelS	Al Kamel Systems S.L.
70:B3:D5:BB:90:00/36	Kosmek	KOSMEK.Ltd
70:B3:D5:BB:A0:00/36	Samriddi	Samriddi Automations Pvt. Ltd.
70:B3:D5:BB:B0:00/36	YuyamaMf	YUYAMA MFG Co.,Ltd
70:B3:D5:BB:D0:00/36	Providiu	Providius Corp
70:B3:D5:BB:E0:00/36	SunriseE	Sunrise Systems Electronics Co. Inc.
70:B3:D5:BB:F0:00/36	EnsysSrl	Ensys srl
70:B3:D5:BC:00:00/36	Senso2Me
70:B3:D5:BC:10:00/36	Abionic
70:B3:D5:BC:20:00/36	Dwewoong	DWEWOONG ELECTRIC Co., Ltd.
70:B3:D5:BC:30:00/36	Ewireles	eWireless
70:B3:D5:BC:40:00/36	DigitalM	Digital Media Professionals
70:B3:D5:BC:50:00/36	U&RHardw	U&R GmbH Hardware- und Systemdesign
70:B3:D5:BC:60:00/36	Hattelan	Hatteland Display AS
70:B3:D5:BC:90:00/36	YiteTech	Yite technology
70:B3:D5:BC:A0:00/36	DeymedDi	Deymed Diagnostic
70:B3:D5:BC:B0:00/36	SmartVis	Smart Vision Lights
70:B3:D5:BC:C0:00/36	MbConnec	MB connect line GmbH Fernwartungssysteme
70:B3:D5:BC:D0:00/36	SaskenTe	Sasken Technologies Ltd
70:B3:D5:BC:E0:00/36	YawataEl	Yawata Electric Industrial Co.,Ltd.
70:B3:D5:BC:F0:00/36	ApgCashD	APG Cash Drawer, LLC
70:B3:D5:BD:00:00/36	ShsSrl	Shs Srl
70:B3:D5:BD:10:00/36	Cablelab	CableLabs
70:B3:D5:BD:20:00/36	BurkTech	Burk Technology
70:B3:D5:BD:30:00/36	FotonaDD	Fotona D.D.
70:B3:D5:BD:40:00/36	YuyamaMf	YUYAMA MFG Co.,Ltd
70:B3:D5:BD:50:00/36	Synics	Synics AG
70:B3:D5:BD:60:00/36	Consarc	Consarc Corporation
70:B3:D5:BD:80:00/36	MbConnec	MB connect line GmbH Fernwartungssysteme
70:B3:D5:BD:90:00/36	Solwayte	SolwayTech
70:B3:D5:BD:A0:00/36	5-D	5-D Systems, Inc.
70:B3:D5:BD:D0:00/36	CdrSrl	Cdr Srl
70:B3:D5:BD:F0:00/36	H2O-YugL	H2O-Yug Llc
70:B3:D5:BE:10:00/36	Fecon	FeCon GmbH
70:B3:D5:BE:30:00/36	SaratovE	Saratov Electrounit Production Plant named after Sergo Ordzhonikidze, OJSC
70:B3:D5:BE:40:00/36	KunshanE	Kunshan excellent Intelligent Technology Co., Ltd.
70:B3:D5:BE:50:00/36	PantecEn	Pantec Engineering AG
70:B3:D5:BE:60:00/36	CciiPty	CCII Systems (Pty) Ltd
70:B3:D5:BE:70:00/36	SyscomIn	Syscom Instruments SA
70:B3:D5:BE:80:00/36	Andfun	AndFun Co.,Ltd.
70:B3:D5:BE:90:00/36	Telecast	Telecast Inc.
70:B3:D5:BE:A0:00/36	Virtuosy	Virtuosys Ltd
70:B3:D5:BE:C0:00/36	TokyoCom	Tokyo Communication Equipment MFG Co.,ltd.
70:B3:D5:BE:D0:00/36	Itrinegy	Itrinegy Ltd.
70:B3:D5:BE:E0:00/36	SiconSrl	Sicon srl
70:B3:D5:BE:F0:00/36	Sensorte	Sensortech Systems Inc.
70:B3:D5:BF:10:00/36	Flashnet	Flashnet SRL
70:B3:D5:BF:20:00/36	TwinDeve	Twin Development
70:B3:D5:BF:30:00/36	Cg-Wirel	Cg-Wireless
70:B3:D5:BF:50:00/36	AcaciaRe	Acacia Research
70:B3:D5:BF:60:00/36	Comtac	comtac AG
70:B3:D5:BF:80:00/36	RchItali	Rch Italia Spa
70:B3:D5:BF:90:00/36	OkolabSr	Okolab Srl
70:B3:D5:BF:A0:00/36	NesaSrl	Nesa Srl
70:B3:D5:BF:B0:00/36	Sensor42	Sensor 42
70:B3:D5:BF:C0:00/36	VishayNo	Vishay Nobel AB
70:B3:D5:BF:D0:00/36	Lumentum
70:B3:D5:BF:E0:00/36	AplexTec	Aplex Technology Inc.
70:B3:D5:BF:F0:00/36	Sunsa	Sunsa, Inc
70:B3:D5:C0:00:00/36	BesoSpZO	BESO sp. z o.o.
70:B3:D5:C0:10:00/36	Smartgua	SmartGuard LLC
70:B3:D5:C0:30:00/36	XaviTech	XAVi Technologies Corp.
70:B3:D5:C0:40:00/36	ProlanZr	Prolan Zrt.
70:B3:D5:C0:50:00/36	KstTechn	KST technology
70:B3:D5:C0:60:00/36	Xotonics	XotonicsMED GmbH
70:B3:D5:C0:70:00/36	Areco
70:B3:D5:C0:80:00/36	Talleres	Talleres de Escoriaza SA
70:B3:D5:C0:A0:00/36	Infosock	Infosocket Co., Ltd.
70:B3:D5:C0:B0:00/36	Fstudio	Fstudio Co Ltd
70:B3:D5:C0:C0:00/36	Tech4Rac	Tech4Race
70:B3:D5:C0:E0:00/36	SysdevSr	SYSDEV Srl
70:B3:D5:C0:F0:00/36	Honeywel	Honeywell Safety Products USA, Inc
70:B3:D5:C1:10:00/36	AristonT	Ariston Thermo s.p.a.
70:B3:D5:C1:20:00/36	BeijingW	Beijing Wisetone Information Technology Co.,Ltd.
70:B3:D5:C1:40:00/36	GrupoEpe	Grupo Epelsa S.L.
70:B3:D5:C1:50:00/36	Sensobox	Sensobox GmbH
70:B3:D5:C1:60:00/36	Southern	Southern Innovation
70:B3:D5:C1:70:00/36	PotterEl	Potter Electric Signal Co. LLC
70:B3:D5:C1:A0:00/36	Xylon
70:B3:D5:C1:B0:00/36	Labinven	Labinvent JSC
70:B3:D5:C1:C0:00/36	DEM	D.E.M. Spa
70:B3:D5:C1:D0:00/36	KranzeTe	Kranze Technology Solutions
70:B3:D5:C1:F0:00/36	BehrTech	Behr Technologies Inc
70:B3:D5:C2:00:00/36	MipotSPA	Mipot S.p.a.
70:B3:D5:C2:10:00/36	AplexTec	Aplex Technology Inc.
70:B3:D5:C2:20:00/36	Skyriver	Skyriver Communications Inc.
70:B3:D5:C2:40:00/36	ElbitOfA	Elbit Systems of America
70:B3:D5:C2:50:00/36	Speedsig	speedsignal GmbH
70:B3:D5:C2:60:00/36	TriplePl	Triple Play Communications
70:B3:D5:C2:70:00/36	GdMissio	GD Mission Systems
70:B3:D5:C2:90:00/36	Softland	Softland India Ltd
70:B3:D5:C2:A0:00/36	ArrayTel	Array Telepresence
70:B3:D5:C2:C0:00/36	DromontS	Dromont S.p.A.
70:B3:D5:C2:D0:00/36	Ensotech	Ensotech Limited
70:B3:D5:C2:E0:00/36	Triax	Triax A/S
70:B3:D5:C2:F0:00/36	Atbis	ATBiS Co.,Ltd
70:B3:D5:C3:20:00/36	Infrasaf	Infrasafe/ Advantor Systems
70:B3:D5:C3:30:00/36	DandongD	Dandong Dongfang Measurement & Control Technology Co., Ltd.
70:B3:D5:C3:40:00/36	Technica	Technical Panels Co. Ltd.
70:B3:D5:C3:50:00/36	Vibratio	Vibrationmaster
70:B3:D5:C3:70:00/36	Keycom	Keycom Corp.
70:B3:D5:C3:80:00/36	Cresprit	Cresprit Inc.
70:B3:D5:C3:90:00/36	Meshwork	MeshWorks Wireless Oy
70:B3:D5:C3:B0:00/36	Vironova	Vironova AB
70:B3:D5:C3:C0:00/36	PeekTraf	Peek Traffic
70:B3:D5:C3:D0:00/36	CistechS	CISTECH Solutions
70:B3:D5:C3:E0:00/36	Dosadore	Dosadores Alltronic
70:B3:D5:C3:F0:00/36	CodeBlue	Code Blue Corporation
70:B3:D5:C4:00:00/36	Hongseok	HongSeok Ltd.
70:B3:D5:C4:10:00/36	MerlinCs	Merlin CSI
70:B3:D5:C4:20:00/36	Crde
70:B3:D5:C4:30:00/36	FutureSk	Future Skies
70:B3:D5:C4:40:00/36	FranzKes	Franz Kessler GmbH
70:B3:D5:C4:50:00/36	StiebelE	Stiebel Eltron GmbH
70:B3:D5:C4:90:00/36	BtgInstr	BTG Instruments AB
70:B3:D5:C4:A0:00/36	Tiama
70:B3:D5:C4:B0:00/36	Anker-Ea	Anker-East
70:B3:D5:C4:C0:00/36	VtcDigic	VTC Digicom
70:B3:D5:C4:D0:00/36	RadaElec	RADA Electronics Industries Ltd.
70:B3:D5:C4:E0:00/36	ArkrayKy	ARKRAY, Inc. Kyoto Laboratory
70:B3:D5:C4:F0:00/36	AeVanDeV	AE Van de Vliet BVBA
70:B3:D5:C5:00:00/36	Combilen	Combilent
70:B3:D5:C5:10:00/36	InnotasE	Innotas Elektronik GmbH
70:B3:D5:C5:30:00/36	SLabsSpZ	S Labs sp. z o.o.
70:B3:D5:C5:40:00/36	Flexsolu	Flexsolution APS
